track,optimizer,perturbation_type,severity,seed,epoch,train_loss,validation_loss,validation_accuracy,validation_macro_f1
baseline,RMSProp,feature_noise,0.1,42,181,0.02661173790693283,1.3989697694778442,0.556,0.5505088892371374
baseline,RMSProp,feature_noise,0.1,42,182,0.047541599720716476,1.3932570219039917,0.566,0.562921409056543
baseline,RMSProp,feature_noise,0.1,42,183,0.030268307775259018,1.3936808109283447,0.556,0.5549513765256214
baseline,RMSProp,feature_noise,0.1,42,184,0.030618613585829735,1.3865966796875,0.55,0.543680939264271
baseline,RMSProp,feature_noise,0.1,42,185,0.04100674018263817,1.4232137203216553,0.534,0.5305214564349595
baseline,RMSProp,feature_noise,0.1,42,186,0.034836236387491226,1.4190276861190796,0.548,0.545788499047526
baseline,RMSProp,feature_noise,0.1,42,187,0.03905734047293663,1.4194284677505493,0.556,0.5528973630122577
baseline,RMSProp,feature_noise,0.1,42,188,0.03745809942483902,1.4168511629104614,0.552,0.549553946366275
baseline,RMSProp,feature_noise,0.1,42,189,0.044271599501371384,1.4122593402862549,0.544,0.5384788391001606
baseline,RMSProp,feature_noise,0.1,42,190,0.027304628863930702,1.3981479406356812,0.544,0.5374836492844388
baseline,RMSProp,feature_noise,0.1,42,191,0.03327867016196251,1.440988540649414,0.532,0.5307079993977137
baseline,RMSProp,feature_noise,0.1,42,192,0.02526727505028248,1.4143058061599731,0.538,0.534838499639106
baseline,RMSProp,feature_noise,0.1,42,193,0.02590814419090748,1.3824751377105713,0.554,0.5459474018537074
baseline,RMSProp,feature_noise,0.1,42,194,0.03657401725649834,1.3922516107559204,0.548,0.5469782886337454
baseline,RMSProp,feature_noise,0.1,42,195,0.029781004413962364,1.405663251876831,0.538,0.5319227959424478
baseline,RMSProp,feature_noise,0.1,42,196,0.026181383058428764,1.4020005464553833,0.538,0.5315604296862171
baseline,RMSProp,feature_noise,0.1,42,197,0.030188387259840965,1.387237310409546,0.548,0.5357900949098962
baseline,RMSProp,feature_noise,0.1,42,198,0.026317719370126724,1.388319969177246,0.544,0.532907150659978
baseline,RMSProp,feature_noise,0.1,42,199,0.023569367825984955,1.384750485420227,0.554,0.5443238249142028
baseline,RMSProp,feature_noise,0.1,42,200,0.02266126498579979,1.3767788410186768,0.564,0.5573671264551152
baseline,RMSProp,feature_noise,0.2,42,1,1.9517946243286133,1.8639589548110962,0.238,0.23338481356134552
baseline,RMSProp,feature_noise,0.2,42,2,1.2479829788208008,1.6094595193862915,0.462,0.45035305345179494
baseline,RMSProp,feature_noise,0.2,42,3,0.7074702382087708,1.5550755262374878,0.456,0.46480815671855696
baseline,RMSProp,feature_noise,0.2,42,4,0.3699529469013214,1.4567837715148926,0.524,0.523274038575741
baseline,RMSProp,feature_noise,0.2,42,5,0.1902739405632019,1.4564005136489868,0.498,0.505420403923333
baseline,RMSProp,feature_noise,0.2,42,6,0.14940676093101501,1.4235440492630005,0.536,0.5316142308430593
baseline,RMSProp,feature_noise,0.2,42,7,0.15248218178749084,1.4288214445114136,0.532,0.52885767785967
baseline,RMSProp,feature_noise,0.2,42,8,0.14559975266456604,1.4301813840866089,0.52,0.5162778694982724
baseline,RMSProp,feature_noise,0.2,42,9,0.13911430537700653,1.4349404573440552,0.532,0.5255916246150074
baseline,RMSProp,feature_noise,0.2,42,10,0.10090011358261108,1.4563349485397339,0.522,0.5163522365114891
baseline,RMSProp,feature_noise,0.2,42,11,0.11040433496236801,1.4546517133712769,0.518,0.5079406044713032
baseline,RMSProp,feature_noise,0.2,42,12,0.062477171421051025,1.446022391319275,0.522,0.5136024686184893
baseline,RMSProp,feature_noise,0.2,42,13,0.09061058610677719,1.4493521451950073,0.526,0.5167358086630075
baseline,RMSProp,feature_noise,0.2,42,14,0.08130594342947006,1.4438246488571167,0.536,0.5261242425052213
baseline,RMSProp,feature_noise,0.2,42,15,0.05827980116009712,1.4459166526794434,0.536,0.5257500269936106
baseline,RMSProp,feature_noise,0.2,42,16,0.05115518346428871,1.4507882595062256,0.534,0.523076742122748
baseline,RMSProp,feature_noise,0.2,42,17,0.0673939660191536,1.4254493713378906,0.538,0.5280805999825711
baseline,RMSProp,feature_noise,0.2,42,18,0.06795882433652878,1.4256559610366821,0.538,0.5293274609174028
baseline,RMSProp,feature_noise,0.2,42,19,0.055716127157211304,1.4526331424713135,0.532,0.5225686682336688
baseline,RMSProp,feature_noise,0.2,42,20,0.07106126099824905,1.4398871660232544,0.534,0.5233008229685171
baseline,RMSProp,feature_noise,0.2,42,21,0.09645457565784454,1.4204843044281006,0.542,0.5334626256258047
baseline,RMSProp,feature_noise,0.2,42,22,0.04516531154513359,1.4157910346984863,0.544,0.5340798907719041
baseline,RMSProp,feature_noise,0.2,42,23,0.06055577099323273,1.4179408550262451,0.548,0.5338404488103258
baseline,RMSProp,feature_noise,0.2,42,24,0.04851507395505905,1.4384537935256958,0.542,0.529866122964796
baseline,RMSProp,feature_noise,0.2,42,25,0.021802077069878578,1.4359395503997803,0.544,0.5324012487102838
baseline,RMSProp,feature_noise,0.2,42,26,0.05893523246049881,1.436314344406128,0.53,0.5180003425243848
baseline,RMSProp,feature_noise,0.2,42,27,0.0622238852083683,1.431697964668274,0.526,0.5214114988015404
baseline,RMSProp,feature_noise,0.2,42,28,0.053209010511636734,1.4230715036392212,0.534,0.5229818862599817
baseline,RMSProp,feature_noise,0.2,42,29,0.04647986218333244,1.4181886911392212,0.534,0.5243137471384207
baseline,RMSProp,feature_noise,0.2,42,30,0.055358272045850754,1.4209034442901611,0.532,0.5181219543258389
baseline,RMSProp,feature_noise,0.2,42,31,0.02852107770740986,1.4152276515960693,0.538,0.5256685897180686
baseline,RMSProp,feature_noise,0.2,42,32,0.04888338968157768,1.4143420457839966,0.536,0.5260008733515082
baseline,RMSProp,feature_noise,0.2,42,33,0.05471149459481239,1.4486768245697021,0.54,0.5314558972050346
baseline,RMSProp,feature_noise,0.2,42,34,0.04677039384841919,1.4545366764068604,0.544,0.537784269903773
baseline,RMSProp,feature_noise,0.2,42,35,0.04078910872340202,1.4471156597137451,0.538,0.528740660151948
baseline,RMSProp,feature_noise,0.2,42,36,0.027963269501924515,1.442049264907837,0.54,0.5302854589893772
baseline,RMSProp,feature_noise,0.2,42,37,0.03569973632693291,1.4456719160079956,0.548,0.535523034367375
baseline,RMSProp,feature_noise,0.2,42,38,0.05047066509723663,1.4483004808425903,0.548,0.5344629445497985
baseline,RMSProp,feature_noise,0.2,42,39,0.03687321022152901,1.4385534524917603,0.546,0.5324401836119933
baseline,RMSProp,feature_noise,0.2,42,40,0.026941567659378052,1.4522308111190796,0.546,0.5300829669312902
baseline,RMSProp,feature_noise,0.2,42,41,0.054514944553375244,1.4587745666503906,0.538,0.5259376206926916
baseline,RMSProp,feature_noise,0.2,42,42,0.039170391857624054,1.4389214515686035,0.542,0.5291547285748951
baseline,RMSProp,feature_noise,0.2,42,43,0.029940785840153694,1.443932294845581,0.544,0.5308066392881626
baseline,RMSProp,feature_noise,0.2,42,44,0.031160160899162292,1.4453248977661133,0.54,0.5248366246412834
baseline,RMSProp,feature_noise,0.2,42,45,0.0340389646589756,1.4447487592697144,0.534,0.5196079332794229
baseline,RMSProp,feature_noise,0.2,42,46,0.03414526954293251,1.4421967267990112,0.536,0.5214462096874949
baseline,RMSProp,feature_noise,0.2,42,47,0.04210246726870537,1.4418460130691528,0.544,0.534441870457884
baseline,RMSProp,feature_noise,0.2,42,48,0.03414605185389519,1.4423389434814453,0.542,0.5306153230617254
baseline,RMSProp,feature_noise,0.2,42,49,0.0410669706761837,1.4459165334701538,0.538,0.5284580610484931
baseline,RMSProp,feature_noise,0.2,42,50,0.028981678187847137,1.4435880184173584,0.538,0.5266452441625338
baseline,RMSProp,feature_noise,0.2,42,51,0.022781429812312126,1.444752812385559,0.544,0.5335497334142285
baseline,RMSProp,feature_noise,0.2,42,52,0.02893165871500969,1.4391385316848755,0.546,0.5388649550689356
baseline,RMSProp,feature_noise,0.2,42,53,0.035147301852703094,1.441718339920044,0.544,0.5369966960692713
baseline,RMSProp,feature_noise,0.2,42,54,0.026934094727039337,1.4377732276916504,0.544,0.5365608052372896
baseline,RMSProp,feature_noise,0.2,42,55,0.027492761611938477,1.4316744804382324,0.546,0.5370478180373119
baseline,RMSProp,feature_noise,0.2,42,56,0.030723217874765396,1.4254108667373657,0.546,0.539358809723667
baseline,RMSProp,feature_noise,0.2,42,57,0.05089300870895386,1.4385383129119873,0.544,0.537750283081189
baseline,RMSProp,feature_noise,0.2,42,58,0.03850455582141876,1.4309000968933105,0.554,0.5458702776460609
baseline,RMSProp,feature_noise,0.2,42,59,0.02385004609823227,1.432442545890808,0.56,0.5511226031210178
baseline,RMSProp,feature_noise,0.2,42,60,0.027577025815844536,1.4311559200286865,0.564,0.5555155356123792
baseline,RMSProp,feature_noise,0.2,42,61,0.03435938060283661,1.4366707801818848,0.558,0.5516563747661574
baseline,RMSProp,feature_noise,0.2,42,62,0.03535366803407669,1.4672496318817139,0.544,0.5409517087273777
baseline,RMSProp,feature_noise,0.2,42,63,0.03060791827738285,1.4683239459991455,0.544,0.5383194967301602
baseline,RMSProp,feature_noise,0.2,42,64,0.03667324781417847,1.4771517515182495,0.54,0.5314389200199129
baseline,RMSProp,feature_noise,0.2,42,65,0.03279190883040428,1.4767645597457886,0.542,0.5330356679846797
baseline,RMSProp,feature_noise,0.2,42,66,0.03012850694358349,1.4785897731781006,0.544,0.5369322919259426
baseline,RMSProp,feature_noise,0.2,42,67,0.02417134866118431,1.472832441329956,0.544,0.536707953092163
baseline,RMSProp,feature_noise,0.2,42,68,0.03106534481048584,1.4667742252349854,0.548,0.5396781630142821
baseline,RMSProp,feature_noise,0.2,42,69,0.03206596150994301,1.4705407619476318,0.532,0.5241494875834795
baseline,RMSProp,feature_noise,0.2,42,70,0.019675444811582565,1.4644132852554321,0.534,0.5268171051744927
baseline,RMSProp,feature_noise,0.2,42,71,0.020136633887887,1.456926703453064,0.536,0.5284066476455496
baseline,RMSProp,feature_noise,0.2,42,72,0.022449547424912453,1.4573010206222534,0.536,0.5288242242274345
baseline,RMSProp,feature_noise,0.2,42,73,0.026458976790308952,1.456610918045044,0.54,0.5339804014785875
baseline,RMSProp,feature_noise,0.2,42,74,0.029119940474629402,1.4659717082977295,0.534,0.52777793008286
baseline,RMSProp,feature_noise,0.2,42,75,0.02582642436027527,1.4678748846054077,0.542,0.535806342865674
baseline,RMSProp,feature_noise,0.2,42,76,0.026275422424077988,1.4410141706466675,0.546,0.5371420800913754
baseline,RMSProp,feature_noise,0.2,42,77,0.02223888970911503,1.4432010650634766,0.546,0.5373300864084711
baseline,RMSProp,feature_noise,0.2,42,78,0.020270496606826782,1.4455690383911133,0.542,0.5324894272266315
baseline,RMSProp,feature_noise,0.2,42,79,0.023458195850253105,1.4521135091781616,0.55,0.5402351209955742
baseline,RMSProp,feature_noise,0.2,42,80,0.03460850194096565,1.4514973163604736,0.54,0.5266015613226311
baseline,RMSProp,feature_noise,0.2,42,81,0.036012716591358185,1.441651701927185,0.546,0.5359181747234064
baseline,RMSProp,feature_noise,0.2,42,82,0.038255028426647186,1.4452697038650513,0.552,0.5455186168228108
baseline,RMSProp,feature_noise,0.2,42,83,0.023941343650221825,1.445801854133606,0.55,0.5461023586522925
baseline,RMSProp,feature_noise,0.2,42,84,0.01801108755171299,1.4452259540557861,0.54,0.5339438505753897
baseline,RMSProp,feature_noise,0.2,42,85,0.03506845235824585,1.4397268295288086,0.548,0.5410085773762923
baseline,RMSProp,feature_noise,0.2,42,86,0.018877381458878517,1.4487433433532715,0.546,0.5415443481627615
baseline,RMSProp,feature_noise,0.2,42,87,0.024851340800523758,1.4545081853866577,0.542,0.536873274799298
baseline,RMSProp,feature_noise,0.2,42,88,0.01694484055042267,1.4527093172073364,0.548,0.5396883307753063
baseline,RMSProp,feature_noise,0.2,42,89,0.029176896438002586,1.456589937210083,0.546,0.539033232974065
baseline,RMSProp,feature_noise,0.2,42,90,0.022578872740268707,1.448236346244812,0.546,0.539455962220084
baseline,RMSProp,feature_noise,0.2,42,91,0.027677439153194427,1.4538463354110718,0.546,0.5367326189843246
baseline,RMSProp,feature_noise,0.2,42,92,0.03771386668086052,1.4496904611587524,0.546,0.5360973047971017
baseline,RMSProp,feature_noise,0.2,42,93,0.03070717491209507,1.4476442337036133,0.552,0.5406601970149353
baseline,RMSProp,feature_noise,0.2,42,94,0.018636271357536316,1.4503462314605713,0.556,0.5444851765709943
baseline,RMSProp,feature_noise,0.2,42,95,0.04804590716958046,1.4554648399353027,0.546,0.5293625215534263
baseline,RMSProp,feature_noise,0.2,42,96,0.023165885359048843,1.4509588479995728,0.55,0.5324869222114356
baseline,RMSProp,feature_noise,0.2,42,97,0.014394036494195461,1.4526176452636719,0.548,0.5322456079890683
baseline,RMSProp,feature_noise,0.2,42,98,0.02764236554503441,1.468774437904358,0.546,0.5345183548710563
baseline,RMSProp,feature_noise,0.2,42,99,0.022591151297092438,1.4707790613174438,0.55,0.536891091086416
baseline,RMSProp,feature_noise,0.2,42,100,0.0499330498278141,1.4985435009002686,0.544,0.5342517798106303
baseline,RMSProp,feature_noise,0.2,42,101,0.04292697831988335,1.4836348295211792,0.544,0.5335497083756859
baseline,RMSProp,feature_noise,0.2,42,102,0.02339971624314785,1.4863907098770142,0.542,0.5308559414824051
baseline,RMSProp,feature_noise,0.2,42,103,0.018367907032370567,1.4742258787155151,0.548,0.5379381819779647
baseline,RMSProp,feature_noise,0.2,42,104,0.02343900501728058,1.4648979902267456,0.548,0.5360750407000283
baseline,RMSProp,feature_noise,0.2,42,105,0.01524132490158081,1.4624820947647095,0.556,0.543336736958665
baseline,RMSProp,feature_noise,0.2,42,106,0.027799203991889954,1.4522123336791992,0.55,0.541197667887381
baseline,RMSProp,feature_noise,0.2,42,107,0.023374157026410103,1.4523987770080566,0.544,0.5326810558344499
baseline,RMSProp,feature_noise,0.2,42,108,0.03404506295919418,1.460424542427063,0.552,0.5430592213967005
baseline,RMSProp,feature_noise,0.2,42,109,0.014946002513170242,1.4643396139144897,0.548,0.5418165992613111
baseline,RMSProp,feature_noise,0.2,42,110,0.02320031449198723,1.4539549350738525,0.54,0.5326553540599043
baseline,RMSProp,feature_noise,0.2,42,111,0.043321363627910614,1.4571224451065063,0.536,0.5297271194031771
baseline,RMSProp,feature_noise,0.2,42,112,0.03528105467557907,1.4401826858520508,0.544,0.5370237703199006
baseline,RMSProp,feature_noise,0.2,42,113,0.024497870355844498,1.4535150527954102,0.538,0.5283995285339238
baseline,RMSProp,feature_noise,0.2,42,114,0.014712275937199593,1.450073480606079,0.538,0.5285505940178256
baseline,RMSProp,feature_noise,0.2,42,115,0.019323553889989853,1.4360908269882202,0.548,0.5357204275827866
baseline,RMSProp,feature_noise,0.2,42,116,0.023909708485007286,1.4481796026229858,0.532,0.5280321083129708
baseline,RMSProp,feature_noise,0.2,42,117,0.04155156388878822,1.460243582725525,0.536,0.5291189579887522
baseline,RMSProp,feature_noise,0.2,42,118,0.014348779805004597,1.4610261917114258,0.54,0.533584555667429
baseline,RMSProp,feature_noise,0.2,42,119,0.03897235915064812,1.4527971744537354,0.532,0.5247431967642232
baseline,RMSProp,feature_noise,0.2,42,120,0.020518334582448006,1.4691650867462158,0.528,0.5191474121787321
baseline,RMSProp,feature_noise,0.2,42,121,0.021536070853471756,1.4627798795700073,0.53,0.5212448600016074
baseline,RMSProp,feature_noise,0.2,42,122,0.019820569083094597,1.454865574836731,0.54,0.5338782671031874
baseline,RMSProp,feature_noise,0.2,42,123,0.018164057284593582,1.4587528705596924,0.544,0.5368014417181518
baseline,RMSProp,feature_noise,0.2,42,124,0.06541725248098373,1.4538919925689697,0.536,0.5262670789826216
baseline,RMSProp,feature_noise,0.2,42,125,0.012020453810691833,1.4506151676177979,0.54,0.5277186322384181
baseline,RMSProp,feature_noise,0.2,42,126,0.02255496382713318,1.4601901769638062,0.534,0.5218216820027627
baseline,RMSProp,feature_noise,0.2,42,127,0.012599652633070946,1.4585769176483154,0.53,0.5201507188448861
baseline,RMSProp,feature_noise,0.2,42,128,0.019302232190966606,1.469489574432373,0.524,0.5171028623899344
baseline,RMSProp,feature_noise,0.2,42,129,0.03264213353395462,1.4950748682022095,0.516,0.5101256442658534
baseline,RMSProp,feature_noise,0.2,42,130,0.024375056847929955,1.4877641201019287,0.524,0.5166930472892265
baseline,RMSProp,feature_noise,0.2,42,131,0.04004089906811714,1.4914661645889282,0.516,0.5075201589725212
baseline,RMSProp,feature_noise,0.2,42,132,0.045486003160476685,1.4836326837539673,0.528,0.5153345913447616
baseline,RMSProp,feature_noise,0.2,42,133,0.020532025024294853,1.481545329093933,0.528,0.5183774458741721
baseline,RMSProp,feature_noise,0.2,42,134,0.025189293548464775,1.4836645126342773,0.524,0.5148378675141554
baseline,RMSProp,feature_noise,0.2,42,135,0.032775960862636566,1.4736062288284302,0.526,0.5148610612189518
baseline,RMSProp,feature_noise,0.2,42,136,0.024569114670157433,1.4906975030899048,0.524,0.512414395630093
baseline,RMSProp,feature_noise,0.2,42,137,0.018958399072289467,1.503685712814331,0.522,0.5153283690407126
baseline,RMSProp,feature_noise,0.2,42,138,0.01933346688747406,1.4906383752822876,0.53,0.5232854222983746
baseline,RMSProp,feature_noise,0.2,42,139,0.023203594610095024,1.4991973638534546,0.524,0.5200227992030447
baseline,RMSProp,feature_noise,0.2,42,140,0.019829580560326576,1.4970656633377075,0.532,0.5237698727328797
baseline,RMSProp,feature_noise,0.2,42,141,0.01651632972061634,1.477297067642212,0.536,0.5308490972329598
baseline,RMSProp,feature_noise,0.2,42,142,0.01055710855871439,1.466644525527954,0.538,0.5313847072162139
baseline,RMSProp,feature_noise,0.2,42,143,0.019149838015437126,1.4652830362319946,0.552,0.5425999178953671
baseline,RMSProp,feature_noise,0.2,42,144,0.014744522050023079,1.4698518514633179,0.538,0.528786426846644
baseline,RMSProp,feature_noise,0.2,42,145,0.0249160323292017,1.4750007390975952,0.532,0.5235021785367447
baseline,RMSProp,feature_noise,0.2,42,146,0.025764094665646553,1.4769961833953857,0.528,0.520485435595756
baseline,RMSProp,feature_noise,0.2,42,147,0.011490805074572563,1.4687660932540894,0.524,0.517829201557579
baseline,RMSProp,feature_noise,0.2,42,148,0.026030823588371277,1.4730767011642456,0.522,0.5174386869327767
baseline,RMSProp,feature_noise,0.2,42,149,0.018578583374619484,1.4737592935562134,0.514,0.5039657385084918
baseline,RMSProp,feature_noise,0.2,42,150,0.018076209351420403,1.4801664352416992,0.516,0.5052370441920864
baseline,RMSProp,feature_noise,0.2,42,151,0.01798115484416485,1.4676271677017212,0.524,0.5148505188802089
baseline,RMSProp,feature_noise,0.2,42,152,0.013899176381528378,1.4703668355941772,0.536,0.5239878787785742
baseline,RMSProp,feature_noise,0.2,42,153,0.028152555227279663,1.4661753177642822,0.534,0.523084147219121
baseline,RMSProp,feature_noise,0.2,42,154,0.027511537075042725,1.4786512851715088,0.534,0.5303207703783912
baseline,RMSProp,feature_noise,0.2,42,155,0.024407075718045235,1.4776628017425537,0.532,0.528973215752329
baseline,RMSProp,feature_noise,0.2,42,156,0.01963159069418907,1.4804887771606445,0.522,0.5203143427861397
baseline,RMSProp,feature_noise,0.2,42,157,0.02194615826010704,1.4764615297317505,0.524,0.5247946059157125
baseline,RMSProp,feature_noise,0.2,42,158,0.01905081607401371,1.4759849309921265,0.528,0.5268492566507526
baseline,RMSProp,feature_noise,0.2,42,159,0.036357197910547256,1.4863371849060059,0.528,0.5276277182471304
baseline,RMSProp,feature_noise,0.2,42,160,0.02609879896044731,1.4969733953475952,0.528,0.5257971919460671
baseline,RMSProp,feature_noise,0.2,42,161,0.022425062954425812,1.5082682371139526,0.518,0.5164064208245219
baseline,RMSProp,feature_noise,0.2,42,162,0.0164884552359581,1.491689682006836,0.522,0.5174579876527999
baseline,RMSProp,feature_noise,0.2,42,163,0.02781408280134201,1.494389295578003,0.526,0.5264620907844144
baseline,RMSProp,feature_noise,0.2,42,164,0.027770427986979485,1.5108219385147095,0.52,0.5137542232433863
baseline,RMSProp,feature_noise,0.2,42,165,0.032020650804042816,1.4872814416885376,0.528,0.5198618663541368
baseline,RMSProp,feature_noise,0.2,42,166,0.028098089620471,1.5698388814926147,0.506,0.4991375936385402
baseline,RMSProp,feature_noise,0.2,42,167,0.02346426621079445,1.5501666069030762,0.52,0.5118129396238278
baseline,RMSProp,feature_noise,0.2,42,168,0.02041032910346985,1.5276046991348267,0.518,0.5042591655039077
baseline,RMSProp,feature_noise,0.2,42,169,0.02675430104136467,1.5296334028244019,0.522,0.5110465024378186
baseline,RMSProp,feature_noise,0.2,42,170,0.018904175609350204,1.5229812860488892,0.526,0.5196265487666689
baseline,RMSProp,feature_noise,0.2,42,171,0.03600531071424484,1.519497275352478,0.53,0.5211883772731071
baseline,RMSProp,feature_noise,0.2,42,172,0.033269353210926056,1.540811538696289,0.526,0.5145582369340377
baseline,RMSProp,feature_noise,0.2,42,173,0.014026883989572525,1.5255118608474731,0.538,0.5253057266176497
baseline,RMSProp,feature_noise,0.2,42,174,0.033780865371227264,1.5242494344711304,0.532,0.5228760798455828
baseline,RMSProp,feature_noise,0.2,42,175,0.01600831188261509,1.5229047536849976,0.536,0.5295069311422763
baseline,RMSProp,feature_noise,0.2,42,176,0.017104458063840866,1.5173327922821045,0.536,0.5246819551369633
baseline,RMSProp,feature_noise,0.2,42,177,0.014131315983831882,1.51816725730896,0.538,0.5290772270938374
baseline,RMSProp,feature_noise,0.2,42,178,0.018059689551591873,1.515132188796997,0.546,0.538756079242667
baseline,RMSProp,feature_noise,0.2,42,179,0.017221905291080475,1.5140271186828613,0.544,0.5364529840275998
baseline,RMSProp,feature_noise,0.2,42,180,0.016700437292456627,1.501240849494934,0.548,0.5409676282842962
baseline,RMSProp,feature_noise,0.2,42,181,0.019271647557616234,1.5035866498947144,0.538,0.5347653757223914
baseline,RMSProp,feature_noise,0.2,42,182,0.049022186547517776,1.5069690942764282,0.54,0.5337422353151308
baseline,RMSProp,feature_noise,0.2,42,183,0.014058303087949753,1.4921447038650513,0.546,0.5397006725235568
baseline,RMSProp,feature_noise,0.2,42,184,0.014843860641121864,1.4893656969070435,0.54,0.5338173275090877
baseline,RMSProp,feature_noise,0.2,42,185,0.028409656137228012,1.511961579322815,0.534,0.5269419462686619
baseline,RMSProp,feature_noise,0.2,42,186,0.023090679198503494,1.5306280851364136,0.526,0.5174010604134828
baseline,RMSProp,feature_noise,0.2,42,187,0.0296414066106081,1.5385011434555054,0.524,0.5157012489684603
baseline,RMSProp,feature_noise,0.2,42,188,0.047391440719366074,1.5479997396469116,0.518,0.5160936477133207
baseline,RMSProp,feature_noise,0.2,42,189,0.03202715516090393,1.5458705425262451,0.514,0.5096717769249202
baseline,RMSProp,feature_noise,0.2,42,190,0.013673974201083183,1.5279172658920288,0.512,0.5052724665377044
baseline,RMSProp,feature_noise,0.2,42,191,0.0250659491866827,1.5514063835144043,0.518,0.5149348329274089
baseline,RMSProp,feature_noise,0.2,42,192,0.015532294288277626,1.5304896831512451,0.524,0.5153979239937829
baseline,RMSProp,feature_noise,0.2,42,193,0.014658952131867409,1.50808584690094,0.546,0.5326159778239344
baseline,RMSProp,feature_noise,0.2,42,194,0.027181295678019524,1.5150277614593506,0.532,0.5291637396455517
baseline,RMSProp,feature_noise,0.2,42,195,0.01750173419713974,1.5336617231369019,0.518,0.5062218241875416
baseline,RMSProp,feature_noise,0.2,42,196,0.018266184255480766,1.5212221145629883,0.534,0.5207391349927301
baseline,RMSProp,feature_noise,0.2,42,197,0.02189130149781704,1.5027329921722412,0.532,0.5187245211448135
baseline,RMSProp,feature_noise,0.2,42,198,0.014504672959446907,1.4982995986938477,0.532,0.5190502422308789
baseline,RMSProp,feature_noise,0.2,42,199,0.012904434464871883,1.5046745538711548,0.538,0.523985528320744
baseline,RMSProp,feature_noise,0.2,42,200,0.014507152140140533,1.5004303455352783,0.544,0.529513140951631
baseline,RMSProp,feature_noise,0.3,42,1,1.9592903852462769,1.8572235107421875,0.232,0.23055329967669924
baseline,RMSProp,feature_noise,0.3,42,2,1.103538155555725,1.575317621231079,0.468,0.46070588722850997
baseline,RMSProp,feature_noise,0.3,42,3,0.5797737240791321,1.588978886604309,0.448,0.4560707294865757
baseline,RMSProp,feature_noise,0.3,42,4,0.3220839500427246,1.4986008405685425,0.496,0.491482756704176
baseline,RMSProp,feature_noise,0.3,42,5,0.16619466245174408,1.469787359237671,0.508,0.5061210729935326
baseline,RMSProp,feature_noise,0.3,42,6,0.12777890264987946,1.4785908460617065,0.518,0.5149341658208597
baseline,RMSProp,feature_noise,0.3,42,7,0.13734211027622223,1.4769158363342285,0.526,0.5239343687792061
baseline,RMSProp,feature_noise,0.3,42,8,0.11482258886098862,1.481050729751587,0.512,0.5094234888630188
baseline,RMSProp,feature_noise,0.3,42,9,0.10529709607362747,1.4881229400634766,0.52,0.5152386651863854
baseline,RMSProp,feature_noise,0.3,42,10,0.08159085363149643,1.5097713470458984,0.526,0.5174470537190334
baseline,RMSProp,feature_noise,0.3,42,11,0.11307694762945175,1.5020432472229004,0.518,0.5094008925497365
baseline,RMSProp,feature_noise,0.3,42,12,0.05485977604985237,1.5012749433517456,0.522,0.510194031334745
baseline,RMSProp,feature_noise,0.3,42,13,0.11177369952201843,1.4890704154968262,0.528,0.521244758721055
baseline,RMSProp,feature_noise,0.3,42,14,0.10033000260591507,1.4919750690460205,0.52,0.5139568964262878
baseline,RMSProp,feature_noise,0.3,42,15,0.054668013006448746,1.5039188861846924,0.534,0.5264509361217835
baseline,RMSProp,feature_noise,0.3,42,16,0.051439397037029266,1.5132125616073608,0.532,0.5251480747959183
baseline,RMSProp,feature_noise,0.3,42,17,0.06333435326814651,1.4895390272140503,0.534,0.5215542842084571
baseline,RMSProp,feature_noise,0.3,42,18,0.056038640439510345,1.4849653244018555,0.532,0.5215174035065985
baseline,RMSProp,feature_noise,0.3,42,19,0.050233419984579086,1.499282956123352,0.526,0.5125440112214047
baseline,RMSProp,feature_noise,0.3,42,20,0.05090220272541046,1.5090779066085815,0.526,0.5163340633603017
baseline,RMSProp,feature_noise,0.3,42,21,0.05358840897679329,1.5023466348648071,0.522,0.5098967973567876
baseline,RMSProp,feature_noise,0.3,42,22,0.038079243153333664,1.505913257598877,0.526,0.5134179856874068
baseline,RMSProp,feature_noise,0.3,42,23,0.06014251708984375,1.509073257446289,0.524,0.5086293223914824
baseline,RMSProp,feature_noise,0.3,42,24,0.03036886267364025,1.5192451477050781,0.524,0.510942700168184
baseline,RMSProp,feature_noise,0.3,42,25,0.023049650713801384,1.5186131000518799,0.526,0.5149667876537202
baseline,RMSProp,feature_noise,0.3,42,26,0.05471197888255119,1.5216113328933716,0.516,0.510818295913434
baseline,RMSProp,feature_noise,0.3,42,27,0.05150275677442551,1.5141972303390503,0.526,0.5191799002952637
baseline,RMSProp,feature_noise,0.3,42,28,0.06262075901031494,1.5036211013793945,0.528,0.5182013821004796
baseline,RMSProp,feature_noise,0.3,42,29,0.04655446857213974,1.5049649477005005,0.528,0.5160084218382843
baseline,RMSProp,feature_noise,0.3,42,30,0.04421868175268173,1.509165644645691,0.524,0.5114807832491681
baseline,RMSProp,feature_noise,0.3,42,31,0.024173542857170105,1.5031400918960571,0.53,0.5203832564799631
baseline,RMSProp,feature_noise,0.3,42,32,0.04235292598605156,1.4983841180801392,0.54,0.5308803524907448
baseline,RMSProp,feature_noise,0.3,42,33,0.04716179892420769,1.498268961906433,0.54,0.5273986723203886
baseline,RMSProp,feature_noise,0.3,42,34,0.04643486067652702,1.5118305683135986,0.538,0.5257419676797807
baseline,RMSProp,feature_noise,0.3,42,35,0.03583242744207382,1.5149948596954346,0.544,0.5323649569443664
